timestamp, lvl, ground_vel, total_world_vel, body_vel_x, body_vel_y, body_vel_z
159.653, 2, 387.67542891707, 654.65052173369, 654.19660936954, -17.138917777666, -17.325403307746
161.663, 2, 387.60040940667, 654.65293298865, 654.22287116074, -21.428138414896, -10.267913207439
163.668, 2, 387.79922658237, 655.04640370962, 654.6159291641, -23.859838262161, 0.52693915275328
165.676, 2, 389.69931311647, 657.72239652843, 657.3293873605, -23.190679421714, 0.088767956107229
167.692, 2, 390.93014963805, 659.91456018407, 659.44556283945, -24.294582810834, -6.3427394868437
169.709, 2, 391.60690211819, 661.23105331512, 660.811343536, -23.475677979763, -3.1874673884272
171.724, 2, 392.07975520795, 662.1040481864, 661.69504138652, -22.707650655562, -5.4449304060642
173.725, 2, 392.35885453291, 662.65331566666, 662.23853821652, -22.849798087253, -5.4549731793698
175.734, 2, 393.75700038769, 664.57353330273, 664.12315226391, -23.997013284131, 6.5404671116361
177.748, 2, 396.07354562417, 668.7203414266, 668.30500487609, -23.587279697384, 5.522475829664
179.767, 2, 399.03840675788, 674.39412256881, 673.99498093663, -23.380336062176, 6.1972703733259
181.769, 2, 402.54493061017, 681.33066607179, 680.96470224314, -23.239484498599, 2.7422639937973
183.773, 2, 405.91523445964, 685.29854297512, 684.91867109847, -22.824092692549, 4.6818805538971
185.786, 2, 408.09265289942, 689.12061104542, 688.76153666705, -22.866690666717, 0.33820226605773
187.804, 2, 410.41078600884, 693.19716837156, 692.83550636367, -22.975496131739, 0.59616243138711
189.809, 2, 412.83096028172, 697.45251634665, 697.09385194156, -23.086847856816, 0.86067113554135
191.816, 2, 415.58035689999, 702.26625339151, 701.90832796894, -23.202280242272, 0.96621865207244
193.822, 2, 420.08020257016, 709.95676615385, 709.47335680964, -26.230744343215, 8.5882200452049
195.836, 2, 426.74625786854, 720.99853293998, 720.70031684284, -22.514848609772, 1.6471618153428
197.839, 2, 433.29036619942, 731.93007656954, 731.58378948162, -23.306514684505, 6.3662913092071
199.839, 2, 439.77559962883, 743.39262489512, 743.06474050478, -22.55911705369, 7.4254474624568
201.854, 2, 446.79703860568, 754.66818577215, 753.72779492492, -23.536042879658, -30.13512709093
203.863, 2, 451.35950228736, 761.76869484948, 761.45801715363, -22.774796670078, 4.0434215571482
205.876, 2, 455.6696026685, 769.04515321131, 768.73674772877, -22.658072187145, 4.6077317797983
207.877, 2, 426.88477511691, 757.64850803064, 754.57417088882, -28.64051550193, -65.554969677724
209.887, 2, 453.69744326396, 765.76401553066, 764.59245496069, -22.965799376146, -35.772203666368
211.893, 2, 450.80260113518, 764.76244823054, 764.4204194668, -22.586117192998, 4.2205490929692
213.909, 2, 451.33230077101, 765.49789601085, 764.09859274497, -6.4925376680233, -45.269333543996
215.927, 2, 449.86148380775, 759.46689520077, 757.81008949687, 41.240786178626, -28.691678633726
217.93, 2, 448.36627746112, 766.34839510986, 756.02633214274, 52.073627675172, -113.7021252286
219.946, 2, 423.03042857955, 739.6349362043, 732.36274207265, 67.193109634407, -77.529609141196
221.963, 2, 420.53526794219, 727.64275348508, 727.26738102115, 17.405694876091, -13.794665426306
223.971, 2, 423.31391796861, 722.75855214027, 722.74393987775, -0.89863182055635, -3.1385761299631
225.976, 2, 408.66801909193, 706.26395959734, 696.83156500867, 21.18611082121, -111.95700229291
227.986, 2, 389.36314870769, 677.76576194985, 676.67082463589, -14.710153164756, -34.724789129432
229.999, 2, 371.75278035642, 658.93532090807, 654.61648751951, -13.969741622979, -73.073044008877
232.008, 2, 352.15750107247, 634.64421872253, 634.07115841279, -16.728599963596, -18.855602071822
234.022, 2, 353.20399116613, 622.41298288715, 621.83191464959, -15.96186323345, -20.133298647168
236.039, 2, 356.00111864088, 614.43210360568, 613.44335460178, 11.766500990561, -32.141554257486
238.043, 2, 362.38490239624, 613.24553933741, 611.76200056534, 41.147374449456, 12.594669963247
240.045, 2, 360.98651010919, 610.58715806005, 588.95952280198, 142.8413278574, -73.608192886424
242.059, 2, 365.73131238768, 617.91060651114, 616.17544346652, -25.314922705505, -39.335589510956
244.081, 2, 369.2002626497, 623.16488417798, 619.53057239811, 10.89469188016, -66.18952036657
246.086, 2, 371.95231357263, 628.11687915178, 626.28182373361, -18.171504638552, -44.719274310952
248.1, 2, 375.79765840826, 634.32851990539, 633.1116899122, -28.800500142238, -27.528061483167
250.114, 2, 379.57122975526, 640.62271658174, 639.58195456276, -29.979386689383, -21.656072115044
252.14, 2, 382.90436334995, 646.87326390595, 642.83096481279, -23.491670434573, 68.645348916255
254.144, 2, 388.55266309241, 658.6731311254, 658.19950327527, 12.371763530483, -23.404234253995
256.151, 2, 393.64430437536, 671.7555185703, 669.14332106325, -2.9729346827173, -59.423033109273
258.151, 2, 398.78382769933, 677.71430275753, 675.00309309181, -33.239561538674, -50.949969624483
260.154, 2, 405.61469350234, 684.61263690095, 684.08470395645, -27.761164323798, 2.3146233910043
262.164, 2, 404.98675451485, 683.74053038171, 682.66491865778, -25.63676541734, 27.138229247636
264.186, 2, 402.24736897766, 679.81361206664, 679.22448503358, -25.21558562529, 13.760926225181
266.195, 2, 405.87691186397, 688.88396351118, 688.5066028244, -24.662608257269, -1.5622391463475
268.196, 2, 413.49099466821, 702.31229034992, 701.95367312849, -24.304876327766, -2.1297304714745
270.205, 2, 421.18179840447, 715.56087689967, 715.22418647958, -23.784742147934, 0.59441526886951
272.214, 2, 421.66633125025, 715.22082390181, 709.18549601002, -23.35318984753, 89.019472543787
274.219, 2, 418.6621069007, 709.17281497864, 708.41411710435, -22.398632745958, 23.27907885539
276.227, 2, 415.65784959963, 701.93970339923, 701.20707178512, -30.247077486143, -2.6481003679571
278.245, 2, 382.23141631256, 674.32997090921, 673.90427334123, -22.914785305792, 14.416951132953
280.249, 2, 393.56847277821, 681.9677870337, 681.79588951213, -14.440400362967, 13.28858736102
282.261, 2, 406.33843165142, 702.61129816031, 700.93268076038, -24.465034522401, 43.853171759798
284.269, 2, 406.79569654261, 727.08507006697, 723.18099144617, 70.733733446522, -28.272766340243
286.278, 2, 420.41269690028, 733.28276497455, 724.67446024494, 111.64983817347, -16.532580298402
288.301, 2, 424.3527488948, 759.03609239803, 757.92563333602, 15.365072002341, -40.010013775946
290.303, 2, 423.43274188879, 788.34876119545, 787.46952299474, -39.521838512808, 10.372805355902
292.317, 2, 447.43745565684, 819.48127663391, 818.46233352337, -29.91176227558, 32.387014918338
294.332, 2, 463.89988958678, 850.29435605319, 849.39258520761, -15.157762408589, -38.951225626206
296.354, 2, 505.18041357012, 862.87849067439, 854.79983673535, 42.454444062113, -109.12804388202
298.37, 2, 509.97163982272, 879.36104217123, 879.08008875306, -24.621585008958, -4.1040456910328
300.372, 2, 525.6834576466, 887.37891770914, 886.88496693105, -27.52764735846, -12.214253605933
302.382, 2, 521.78753383241, 882.41093895883, 881.19876192713, -24.875438608474, 36.886064930854
304.4, 2, 505.73612490201, 863.5785438056, 862.45929314875, -25.205539850008, 33.416297857293
306.422, 2, 484.78349938698, 841.37418719406, 840.61916361432, -26.526890651078, 20.841659889676
308.437, 2, 476.45186377708, 829.94803580769, 829.26616723289, -30.733637912806, 10.678638790203
310.438, 2, 469.46216297638, 819.44129720155, 818.76767218759, -30.733224563781, 9.1313580611574
312.446, 2, 457.40341530935, 804.51355070348, 803.41499779094, -30.682891631865, 25.529645085189
314.454, 2, 433.71491656696, 778.48799057455, 777.7097440983, -30.52544512732, 11.431705203188
316.471, 2, 422.06300781055, 760.74898965813, 759.97845045858, -30.463036162491, 10.135514008276
318.478, 2, 413.59555711064, 744.83062223347, 744.1356328308, -30.31260882569, 1.7292537644175
563.659, 2, 0.0, 0.0, 607.61154855643, 0.0, 0.0
565.678, 2, 363.58406994965, 614.11746213603, 614.17486815418, -0.61635423537375, 4.9991658445011
567.678, 2, 373.09658542209, 630.21782125411, 625.27265424213, -3.8320820639312, -78.792677228314
569.683, 2, 375.87935919801, 635.71275023548, 635.73603890223, -1.2599238242438, 5.2177998375463
571.692, 2, 333.76890384878, 615.16688749511, 569.8180931974, 224.03149735766, 58.894854113534
573.705, 2, 403.73111773412, 686.7558926056, 682.50677956907, -76.715406012444, 6.1743404954375
575.726, 2, 415.31071302951, 704.18622339366, 703.81443017402, -24.878212011233, 0.89089327209248
582.799, 4, 0.0, 0.0, 607.61154855643, 0.0, 0.0
584.82, 4, 353.57115401413, 596.97898159736, 596.64730135276, 12.858661828973, -13.485487348038
586.822, 4, 349.54633443317, 590.51081480042, 590.19158202361, 12.853618917105, -13.188204308753
588.828, 4, 346.10994885682, 585.59927412712, 585.30526228954, 16.857891830446, 6.6688511367642
590.832, 4, 343.25747441015, 581.47627525379, 580.71003312567, 15.114463643535, -25.30018949226
592.844, 4, 340.65186255518, 576.65572681193, 576.25837183223, 12.977614585363, -16.375102981519
594.863, 4, 338.34723734086, 573.56050760087, 573.08006785132, 15.388624528289, -17.317881575286
596.876, 4, 336.98482106805, 570.73429291489, 568.17741941123, 26.595830339364, -46.468830587793
598.881, 4, 333.74511889573, 563.71143580632, 563.14265192119, 14.534073803679, -19.85493055842
600.895, 4, 328.23043829287, 554.17355090922, 544.68861966786, 71.582131945329, -72.15016256527
602.916, 4, 310.75702571719, 529.08759822284, 521.34224769578, 7.3663799114194, -89.098843644936
822.424, 4, 0.0, 0.0, 607.61154855643, 0.0, 0.0
824.428, 4, 363.2275774072, 613.05198534358, 612.74242784789, 11.058154725967, -17.987159616874
826.451, 4, 370.49743527185, 625.30769800647, 625.10048634414, 15.525636001059, -9.657441139344
828.459, 4, 377.63161382954, 637.31362873831, 637.32836845603, 8.0917227001326, -1.6607470347324
830.467, 4, 385.1047272446, 650.40136852261, 650.37635154988, 10.684184574888, 1.5949611278706
832.474, 4, 393.30415716779, 665.62591458225, 665.58245109151, 11.859693984876, 3.5358040639164
834.485, 4, 402.08412331312, 682.33910560416, 682.26326536564, 12.980613277546, 5.8384522606753
836.5, 4, 411.36767043885, 700.29725396658, 700.19920433945, 13.817456963354, 8.1453233674829
838.504, 4, 421.10015957077, 719.35642971559, 719.22817697377, 14.401197033149, 10.463449536153
840.516, 4, 431.32294467324, 739.50851379807, 739.36394831675, 14.757614492412, 12.794544508949
842.516, 4, 441.80551577571, 760.32316220134, 760.12755835108, 14.901852939371, 15.079425623785
844.527, 4, 452.63873081015, 781.92761965741, 781.68559994073, 14.860638128128, 17.334746149627
1265.157, 4, 0.0, 0.0, 607.61154855643, 0.0, 0.0
1267.161, 4, 363.35875956137, 613.51976750654, 613.47561796774, 11.736736569304, 1.9901183651488
1269.165, 4, 372.50795959336, 629.10477671642, 628.91212768905, 11.452853214241, -13.930183613582
1271.168, 4, 380.20731262274, 641.66838406784, 641.44648205218, 11.056775289148, -15.522089193631
1273.171, 4, 385.84050027021, 651.44406047806, 651.05573024365, 23.105704512232, -6.3726888480022
1275.182, 4, 392.60062761919, 664.04457660412, 664.04555566311, 2.7074970717599, 9.1204840876296
1277.185, 4, 395.4936479014, 683.67225097809, 683.27682417985, 1.9041891452901, -26.105676744524
1279.204, 4, 403.88519772023, 701.73618426313, 699.03100524987, 30.306011359676, -54.539850981058
1281.213, 4, 411.30430213161, 698.72304494175, 691.92730442623, 20.844606726239, -94.293288423993
1283.23, 4, 412.68507490769, 700.28624485546, 699.97497600476, 21.182820293405, 2.0313094616247
52.877, 1, 0.0, 0.0, 607.61154855643, 0.0, 0.0
390.339, 1, 0.0, 0.0, 607.61154855643, 0.0, 0.0
392.344, 1, 362.80277434495, 612.28531549378, 612.29915381893, -4.5190210934981, -6.6901914930429
394.35, 1, 368.66196657256, 622.59455900135, 622.62828217336, -2.2541511261248, 4.5187098560138
408.872, 2, 0.0, 0.0, 607.61154855643, 0.0, 0.0
484.563, 3, 0.0, 0.0, 607.61154855643, 0.0, 0.0
486.576, 3, 363.36434188434, 613.57790976122, 613.55890421924, 11.278826379703, 1.9155927572934
488.576, 3, 372.62565662009, 630.18078221809, 630.14468634061, 12.09381000195, 4.3887905561085
490.597, 3, 382.34038459707, 648.04615633062, 647.99250733468, 11.934411010008, 6.0485327870524
492.617, 3, 392.91163195682, 664.0645233851, 663.32153069287, 10.697744391545, -30.898042465684
494.637, 3, 399.65949398494, 674.50368237075, 674.39163027089, 11.997030752907, -8.2877645929183
505.699, 4, 0.0, 0.0, 607.61154855643, 0.0, 0.0
507.721, 4, 363.20410787843, 613.08684749529, 611.60990359377, 43.414323944614, 0.21085939197127
509.724, 4, 370.17652549498, 630.45391140154, 627.25708383241, 56.431348874508, -30.79761656163
511.736, 4, 381.88382517937, 649.08796838219, 649.13762262651, 5.2797552988016, 6.0515605699905
522.072, 5, 0.0, 0.0, 607.61154855643, 0.0, 0.0
524.077, 5, 360.82585291584, 612.35107996898, 607.33267527529, 11.805951538462, 77.821282556761
526.082, 5, 370.84109026968, 628.0968125478, 627.2982252388, 18.82167715091, 27.994311777245
528.104, 5, 375.74742537601, 651.5674988431, 648.54547069924, -63.54719595759, 9.0783434372342
540.385, 6, 0.0, 0.0, 607.61154855643, 0.0, 0.0
550.206, 6, 359.77702242702, 607.34472073713, 607.21745284043, -3.5460487292629, 14.680387798251
552.225, 6, 367.74189081269, 621.33758875805, 621.39074738759, -5.0441699835219, 1.2333240082735
