timestamp, lvl, ground_vel, total_world_vel, body_vel_x, body_vel_y, body_vel_z
466.397, 6, 0.0, 0.0, 438.83056284631, 0.0, 0.0
468.399, 6, 261.29080384153, 441.38638793505, 437.13528927108, 57.169326016099, -22.394435539529
470.436, 6, 265.80897243809, 449.42655680838, 447.75085852261, 28.492255762143, -26.79619762878
472.468, 6, 267.70001285576, 453.9682739832, 451.68551900241, 40.091750645913, -21.808039569776
474.497, 6, 268.50386967047, 456.53494519769, 454.7328182808, 31.197160932234, -25.948644010787
476.503, 6, 270.7058456058, 458.5062991148, 457.24723320231, 34.23767647321, -1.5402902757289
478.539, 6, 276.63051322278, 466.94273523818, 465.33965131474, 39.069957041012, -3.6041588656951
480.559, 6, 283.31028754139, 479.13544079767, 477.91990464344, 34.970900027745, -1.6074057116274
482.597, 6, 289.97595443933, 493.78911629298, 492.79922561398, 32.665746239613, -0.16347366018842
484.621, 6, 297.86593572447, 511.55345986876, 510.49011757405, 34.102914660394, -4.7127289197371
486.666, 6, 307.55200250255, 531.10808213369, 529.5449705033, 33.119832920435, -25.403725324994
488.689, 6, 317.67785286704, 536.46610672045, 533.90263900621, 38.4717097814, -35.794260149509
490.733, 6, 307.13537257182, 528.22024486702, 523.82518696038, 29.867194549483, -60.337080064901
492.762, 6, 303.0554584945, 520.3647726615, 519.23442669886, 33.426495058852, -5.3921258660783
494.767, 6, 302.88519640826, 516.36660874074, 515.09173605181, 35.998317562168, 2.7343178904875
496.786, 6, 305.37117572912, 516.50040796719, 515.21513437063, 36.130513456972, 5.6777279215664
498.818, 6, 308.6217143671, 520.86435334199, 519.60933424378, 35.611101074625, 8.5269055886571
500.825, 6, 312.9299685553, 528.78500263439, 527.57861701791, 35.871692089457, 5.9540730480108
502.858, 6, 318.26236197558, 539.75659376376, 538.60206227719, 35.718575324876, 5.5962549031283
504.89, 6, 324.76234412818, 549.62157345111, 548.13701144595, 29.878146084197, -27.801306701103
506.906, 6, 326.51645750935, 551.24228293414, 550.19875331542, 33.718159993342, 5.6444055243572
1695.518, 2, 0.0, 0.0, 438.83056284629, 0.0, 0.0
1697.528, 2, 259.89462422886, 439.97353827453, 439.8500327755, -0.85933016632053, -12.244167087965
1699.529, 2, 264.29603440364, 450.74437726389, 450.71121637912, -0.60299968571285, -9.6709473334151
1701.54, 2, 270.00524255498, 465.33210008826, 465.34248627286, -0.67578069035853, -7.5322851734744
1703.54, 2, 277.11180841952, 469.56517425623, 460.9548949907, -11.164786738434, -88.848160541146
1705.573, 2, 278.77594183576, 470.693920182, 467.32029133099, 0.90591508525635, -56.055230229732
1707.577, 2, 275.68221841862, 465.55029089794, 464.55159573077, 2.3565649412966, -30.108720059205
1709.586, 2, 273.51589564718, 461.95039813005, 460.33574119635, -0.70291147865647, -38.26702973795
1711.595, 2, 271.52300379268, 458.43481789623, 457.59842801511, 0.65818358746216, -27.434295957061
1713.616, 2, 269.5159230632, 455.05680514441, 452.8571259587, 16.332851846274, -41.376065695647
1715.622, 2, 264.94189207047, 447.40954620883, 441.5587752256, 20.094684889251, -68.893637812539
1717.625, 2, 259.04353748496, 437.32553560103, 432.67474492039, -3.0393950046838, -63.267893193762
1719.625, 2, 257.17425694304, 434.24447721904, 432.81287946623, -2.0505779932684, -35.247597945468
1721.636, 2, 258.00373528336, 437.76291461989, 436.86084156522, -10.472822315964, -26.672467757434
1723.639, 2, 260.71053861652, 445.97273474461, 442.65760394119, -31.940408186395, -44.257359820479
1725.639, 2, 265.09996114282, 449.23990267752, 446.19406898012, -25.510733441231, -45.648374439663
1727.65, 2, 266.50208814571, 450.42083052528, 448.45508543465, -21.64657529049, -36.071699983891
